text,label
银行间回购和拆借交易活跃。,0
但由于意大利9月初落实削减赤字和提高经济活力 的承诺进展缓慢，投资者开始担忧其债务偿付能力。,1
为缓解中小微企业 贷款的还本付息压力，人民银行会同银保监会及时出台中小微企业贷款延期还本 付息政策，明确中小微企业贷款还本付息最长可延期至 2021年3月31日，其中 对普惠小微企业贷款“应延尽延”，对其他困难企业贷款协商延期。,1
保险总资产增长减缓。,1
同时，新房开工数量、新房销售数量和待 售新房数量下滑明显。,1
同时，持续改革完善 LPR，着重提高 LPR 报价质量，更好发挥利 率自律机制作用，维护理性有序竞争秩序，畅通利率传导渠道，为经济回升向好 和高质量发展营造良好的货币金融环境。,0
引导商业银行着力调整 信贷结构，对盲目投资、低水平重复建设行业的建设项目强化信贷风险管理。,1
国际原 油和铁矿石价格及海运费大幅攀升，加之国内需求居高不下，推高了 能源和黑色金属价格，成为生产价格涨幅回升的主要原因。,0
一是联合多部门合力打击外汇违法 违规行为，与公安部、最高法、最高检等部门联合开展打击利用离岸 公司和地下钱庄转移赃款专项行为。,1
具体来讲，一是，受美国次贷危机影 响，国外需求增长减缓，消费需求也受到一定程度影响。,1
实施降准提供长期流动性。,0
其中，生活资料价 格涨幅相对稳定，同比上涨0.9%，涨幅与上季度持平；生产资料价格 同比下降1.33%，上季度为上涨0.4%。,0
需要进 一步加快经济结构调整和改革步伐，转变经济发展方式，提高发展质 量，在诸如形成新型城镇化的融资机制、加快服务业发展的支持机制、 扩大居民消费的长效机制、加强环境保护的激励机制等方面采取有效 措施，形成新的可持续增长点，增强经济内生增长的动力和活力。,0
棉花产 量 570 万吨，比上年减产 9.8%；油料、糖料产量与上年基本持平。,1
20 政策性、开发性金融机构改革取得突破性进展。,0
包括银行贷款、债券、表外融资等在内的社会综合融 资成本继续下行。,1
国际大宗商 品价格高位回落是进口价格涨幅回落的主要原因。,1
农村信用社改革试点工作取得了重要进展和阶段性成果。,0
特别是个别银行因高风险经营、盲 目追求规模而高息揽存，使得正常经营的银行也不得不跟随定价，陷入“囚徒困 境”，出现“坏银行定价”问题。,1
（五）保险业总资产快速增长，投资类资产占比超过六成 保险业保费收入和总资产快速增长。,0
三是全球杠杆率进一步上升。,0
精准支持科技创新和制造业转 型升级，持续提升科技金融服务能力、强度和水平。,0
二是行业增加 值实现快速增长。,0
在党中央、国务院正确领导下，我国货币政策取向根 据形势需要适时调整，前瞻性、针对性和灵活性进一步提高。,0
居民消费价格指数(CPI)同比上涨5.9%， 涨幅比上年提高1.1个百分点。,0
主要经济体股市普遍上涨。,0
进一步完善债券承销和做市机制，增强 一二级市场联动，提升债券定价的有效性及传导功能。,0
量化宽松政策推出以来，欧元区经济金融状况有所改善。,0
第三季度，受美元指数走强和贸易摩擦等因素影响，人民币对美元汇 率有所贬值。,1
近 期国际油价再次走高。,0
城乡居民收入的稳步提高支撑了消费的持续增长。,0
前三季度， 人民币汇率以市场供求为基础，对一篮子货币汇率有所贬值。,1
随着发达经济体衰退带来的外需减 弱及全球增长环境恶化的负面影响日益显现，多数国家出口明显下 滑、工业增长减速、经济增速显著放缓、资本外流加速，部分小型开 放经济体受到较大冲击。,1
第 一，农业发展方式仍然较为粗放，抗御自然灾害的能力不强。,1
此外，在产能集中释放后，未来不排除再次出现 46 煤电油运紧张。,1
政府部门要加大差别电价实施力度，提高高耗能、高 污染产品差别电价标准。,1
GDP 平减指数同比上涨。,0
长 期内，保护主义会阻碍资本和劳动力流动，影响资源的有效配置，抑 44 制全球价值链参与者的竞争，拖累生产率的提升和经济增长，加剧金 融市场动荡。,1
继 7 月初小幅反弹后，受“两房”危机 影响，主要股指快速下跌，此后维持震荡下行态势。,1
外汇市场交易主体进一步扩展。,0
房价过快上涨势头有所减缓。,1
破获多起地下钱庄、非法网络炒汇等违法犯罪案件，有力打击各 类违法犯罪活动。,1
收入分配结构持续改善，农村居民人均可支配收入名义增速和 实际增速分别快于城镇居民 2.3 个、2.4 个百分点。,0
6月份，欧洲中央银行和 美联储相继降息，进一步刺激了股市的上涨。,0
印度 经济增长较快，第二季度 GDP 同比增长 8.2%，第三季度略有放缓 至 7.1%，通胀压力略有下降。,1
持续发挥政策性开发性金融工具的作用，更好地撬动有 效投资。,0
发达经济体是本次危机的发源 地，受危机冲击最重，经济下滑程度也最大。,1
人民银行各分支行要密切关注金融市场情况，及时打击各 种扰乱金融市场秩序的投机活动，保证金融市场正常交易。,1
日元贬值已影响中 国对日本出口和中国机电产品在欧美市场上的竞争力。,1
第三，货币政策紧缩力度偏大也是 美国经济下滑的重要因素。,1
全球 PMI 等前瞻性指标亦不乐观，政策支持空间也在逐渐收缩。,1
二是近期贸易 摩擦风险有所缓和，但不确定性犹存。,1
作为一个发展中 大国，中国经济增长的潜力依然巨大，新型城镇化、服务业、高端制 造业以及消费升级还有很大的发展空间，经济韧性好、潜力足、回旋 空间大的特质没有改变。,0
首批相互保险社获准筹建。,0
资金支持基本落实 到位。,0
消费品价格涨幅回升，服务 价格涨幅回落。,0
20 深化对外货币金融合作。,0
由于担心危机可能向欧元区核心国家蔓延、担心主权 债务危机演变为银行危机，国际金融市场出现新一轮动荡。,1
经济增长保持了韧性， 但下行压力仍然较大。,1
一方面， 部分经济体收紧货币政策以应对通胀、资本外流和货币贬值的压力。,1
3 月综合物 价指数（HICP）为-0.1%，降幅继续收窄。,1
但需注意的是，新兴经济体需求增 长尚不足以弥补发达经济体的需求缺口，未来全球增长速度在较长时 期内还难以恢复至危机前水平。,1
第一季度，中国人民银行综合运用中期借贷便利（MLF）、常备借 贷便利（SLF）等货币政策工具，进一步增强央行流动性管理的灵活 性和有效性，维护流动性合理充裕。,0
创新和完善结构性 货币政策工具体系，精准设计激励相容机制，引导金融机构加大对符 合新发展理念相关领域的支持力度。,0
南美的巴西、墨西哥、阿根廷等国这方面虽有过 一些挫折，但经过上世纪 80 年代的财政整治，市政债对支持城镇化建设仍发挥 了重要作用。,1
此外，光大银行改革取得实质性成果。,0
人民银行发挥最后贷款人作用，守住 23 不发生系统性金融风险的底线。,1
二是加大了主要货币汇率 波动的不确定性。,1
现金投放是抵 消存差的因素。,1
四是继续推动金融市场健康发展，深化金融企业改革。,0
一是稳健的货币政策要灵活精准、合理适度。,0
近几年，湘鄂等省新增电力装机容 量增长较快，铁路直达运力却未增加，滇桂等省目前都在兴建大的电 源点，但区域煤炭产能增长滞后，铁路运输的结构性矛盾直接加剧了 45 局部地区煤炭供应紧张。,1
资源价格 改革是建设节约型社会、实现经济可持续发展的迫切需要，也是提高 货币政策有效性的迫切需要。,0
36 此外，地缘政治博弈和部分国家政局动荡也可能对全球经济产生 负面影响。,1
交通运输行业仍然面临一些困难。,1
高耗能行业的盲目扩张，使能源供应紧张、环境污染和国际贸易 不平衡等问题进一步加剧。,1
进一步发挥信贷资产证券化盘活存量的积极作用， 57 推动经济提质增效和转型升级。,0
此外， 部分产能过剩行业仍在以较快的速度增加产能，也会加大物价尤其是 工业品价格下行压力。,1
由于我国出口贸易的阻力增大，贸易顺差会加 速减少，从而影响我国外汇储备的增长。,1
