id,year,quarter,section,section_title,sent_id_in_report,text,dict_tone,is_valid_unit,label
8648,2006,2,S3,第三部分金融市场分析,193,受市场流动性较多因素影响，一季度债券发行利率明显下行，二债券发行利率略有上升，但仍低于上年水平。,-0.0357142857142857,1.0,1
25504,2014,1,S4,第四部分宏观经济分析,372,此外，地缘政治博弈也可能对全球经济产生负面影响。,-0.0769230769230769,1.0,1
20951,2012,1,S4,第四部分宏观经济分析,493,“十二五”期间，降低石油依存度，促进国民经济健康发展需要新的思路。,0.1111111111111111,1.0,0
51480,2024,4,S3,第三部分金融市场运行,294,2024年12月同业拆借月加权平均利率为1.57%，质押式回购月加权平均利率为1.65%，较9月分别低21个和18个基点。,-0.0285714285714285,1.0,1
37469,2018,4,S3,第三部分金融市场运行,283,Shibor 整体有所下行。,-0.1666666666666666,1.0,1
7267,2005,4,S4,第四部分宏观经济分析,318,据欧盟委员会的估算，2005年欧元区财政赤字约占 GDP 的2.9%。,-0.0588235294117647,1.0,1
25997,2014,3,S2,第二部分货币政策操作,234,开展外商投资企业外汇资本金意愿结汇改革试点，便利外商投资企业经营与资金运作需要；改革境内居民通过特殊目的公司进行投融资的外汇管理制度，优化管理流程，简化管理手续，拓宽资本流动渠道。,0.1111111111111111,1.0,0
47959,2023,3,S3,第三部分金融市场运行,315,8月4日，证监会发布《上市公司独立董事管理办法》，明确上市公司独立董事的独立性，细化上市公司独董制度具体要求，促进独立董事发挥应有作用，推动上市公司完善公司治理，助力资本市场健康发展。,0.1458333333333333,1.0,0
2920,2003,3,S4,第四部分： 向晓岚、汪小亚,238,二季度，受美伊战争和“非典”疫情影响，东亚和东南亚一些新兴市场经济体的经济增长显著放缓，甚至出现负增长。,-0.0714285714285714,1.0,1
16769,2010,3,S4,第四部分宏观经济分析,367,各国需加强宏观政策协调，共同推进结构改革，进一步巩固经济复苏势头。,0.2941176470588235,1.0,0
21351,2012,3,S4,第四部分宏观经济分析,339,2012年以来，受外部需求下降、经济周期性下行等多重因素影响，金砖国家经济增速普遍放缓，贸易状况进一步恶化。,-0.0344827586206896,1.0,1
6076,2005,3,S2,第二部分货币政策操作,92,中国银行继续推进经营管理机制的转换，为上市创造条件。,0.1666666666666666,1.0,0
51547,2024,4,S3,第三部分金融市场运行,361,推进资本市场双向开放。,0.3333333333333333,1.0,0
14403,2009,3,S3,第三部分金融市场分析,149,前三季度，银行间现券市场累计成交36.51万亿元，日均成交1932亿元，日均成交同比增长37.7%。,0.0434782608695652,1.0,0
23345,2013,3,S1,第一部分货币信贷概况,62,第一，人民币贷款增长平稳，投放额较上年同期有所增加，占比有所下降。,0.1666666666666666,1.0,0
13270,2008,4,S2,第二部分货币政策操作,114,金融市场利率主要是机构之间资金借贷的利率，已经完全实现市场化，包括货币市场的拆借、回购交易利率，基于报价产生的上海银行间同业拆借利率（Shibor）等，资本市场的国债、金融债以及企业债等的收益率。,0.0192307692307692,1.0,0
30245,2015,4,S5,第五部分货币政策趋势,688,改进和完善对新型农业经营主体的金融服务，慎重稳妥推进农村“两权”抵押贷款试点，引导银行业金融机构进一步加大对水利、农业基础设施、 的支持力度。,0.1842105263157894,1.0,0
18452,2011,1,S4,第四部分宏观经济分析,265,2008年金融危机以来，因房地产泡沫破灭、银行坏账增加、财务状况持续恶化等原因，冰岛、迪拜、希腊、爱尔兰等经济体相继爆发主权债务危机，引发金融市场动荡，给全球经济复苏蒙上了阴影。,-0.1276595744680851,1.0,1
45800,2022,3,S4,第四部分宏观经济分析,414,前三季度，服务业增加值同比增长2.3%。,0.1111111111111111,1.0,0
4118,2004,1,S4,第四部分宏观经济分析,322,今年一季度，原材料、 燃料、动力购进价格同比上涨8.3%，工业品出厂价格上涨3.7%，两者之差为4.6%，大大高于上年同期1%的差额，企业利润空间缩小， 竞争压力增大。,-0.0465116279069767,1.0,1
5124,2004,4,S1,第一部分货币信贷概况,4,2004年，随着中央加强和改善宏观调控措施的贯彻和落实，货币供应量增速呈逐步减缓趋势，2月末广义货币供应量M2增长19.4%， 处于全年最高水平，之后逐步回落，8月至12月 M2增速连续5个月处于13%-15%这一比较合理的区间，与经济增长基本相适应。,0.0857142857142857,1.0,0
44449,2021,4,S2,第二部分货币政策操作,236,关键假设方面，一是假设企业需为其排放的二氧化碳等温室气体支付一定比例的费用，且费用逐年递增；二是假设无技术进步， 单一企业对上游、下游均不具备议价能力；三是假设资不抵债的企业无还款能力， 相应贷款违约。,-0.0508474576271186,1.0,1
49035,2023,4,S3,第三部分金融市场运行,303,2023年末，1年期、3年期、5年期、7年期、10年期国债收益率分别为2.08%、2.29%、2.40%、 2.53%、2.56%，较9月末分别下行9个、8个、13个、14个、12个基点； 1年期和10年期国债利差为48个基点，较9月末收窄3个基点。,-0.027027027027027,1.0,1
50789,2024,2,S2,第二部分货币政策操作,232,调整优化房地产相关政策。,0.1666666666666666,1.0,0
30215,2015,4,S5,第五部分货币政策趋势,658,例如，某些领域价格难以做到自由浮动； 即使价格出现较大变化，由于存在软约束等因素，也难以有效出清（如一些过剩产能和僵尸企业）；而在有准入限制的情况下，市场难以提供某些领域（如医疗、 教育领域等）的有效供给；一些地方存在地方保护主义也妨碍了统一大市场的形成。,-0.0759493670886076,1.0,1
16773,2010,3,S4,第四部分宏观经济分析,371,二是现有宏观经济政策难以防范系统性金融风险。,-0.2222222222222222,1.0,1
843,2001,2,S3,第三部分金融市场运行分析,195,人民币汇率基本稳定（人民币兑美元和日元汇率是期内加权平均汇率）。,0.0555555555555555,1.0,0
35298,2017,4,S5,第五部分货币政策趋势,668,"完善金融精准扶贫工作机制,强化深度贫困地区金融服务，建立健全金融支持产业发展带动贫困户脱贫挂钩机制，加强金融扶贫风险提示与防范，促进金融扶贫可持续。",0.3243243243243243,1.0,0
45334,2022,1,S5,第五部分货币政策趋势,487,从国内看，经济发展面临的需求收缩、供给冲击、预期转弱三重压力依然存在。,-0.1428571428571428,1.0,1
30273,2015,4,S5,第五部分货币政策趋势,716,加强风险监测预警，动态排查风险隐患， 加强对企业债务风险、银行信贷资产质量、互联网金融、民间融资及非法集资、跨境资金流动等领域的风险监测分析，督促金融机构及有关方面做好各种情景下的应对预案，依法处置信用违约风险。,-0.1016949152542373,1.0,1
19367,2011,2,S1,第一部分货币信贷概况,66,投资者在购买理财产品时，需仔细阅读产品合同和说明，注意相关风险提示，认真评估产品的风险收益特征， 根据自身承受能力审慎作出投资决策。,-0.0588235294117647,1.0,1
43727,2021,2,S1,第一部分货币信贷概况,62,人民币汇率以市场供求为基础，有贬有升，在合理均衡水平上保持基本稳定。,0.0909090909090909,1.0,0
10315,2007,3,S4,第四部分宏观经济分析,424,此外，铜、铝、铅等高耗能产品的出口量下降幅度均超过50%，钢材出口也自7月以后呈环比回落趋势。,-0.0333333333333333,1.0,1
5595,2004,4,S5,第五部分货币政策趋势,475,进一步改进外汇账户限额管理和进出口核销管理，完善符合边境贸易和跨国公司经营特点的外汇管理政策，探索新的资本流动渠道，推进贸易投资便利化。,0.2,1.0,0
2254,2002,4,S4,第四部分宏观经济运行分析,288,从1996年中国年钢产量突破1亿吨大关后，已连续6年成为世界第一产钢大国。,0.1363636363636363,1.0,0
16347,2010,1,S4,第四部分宏观经济分析,499,5但目前我国水的生产和供应业也存在两个方面的问题，一是经营效率较低，相当多的企业出现亏损。,-0.0666666666666666,1.0,1
12931,2008,2,S4,第四部分宏观经济分析,328,（五）影响未来全球经济发展的主要风险影响未来全球经济发展的风险因素主要包括：全球经济增长放缓、通货膨胀压力上升、金融市场波动、贸易保护主义威胁长期存在等。,-0.0625,1.0,1
9242,2006,4,S4,第四部分宏观经济分析,314,2006年，工业品出厂价格上涨3.0%，原材料、燃料、动力购进价格上涨6.0%； 农产品生产价格上涨1.2%，农业生产资料价格上涨1.5%，均比上年有所回落，但在一季度后总体呈上涨态势。,-0.0232558139534883,1.0,1
5053,2004,2,S5,第五部分： 刘薇、杨芳、纪敏,388,推进经济结构调整、体制改革和增长方式转变，保持经济平稳较快增长。,0.3529411764705882,1.0,0
12644,2008,2,S1,第一部分货币信贷概况,41,不少商业银行将中小企业贷款作为战略重点和未来利润增长点，积极培育和大力发展，其中部分立足于服务中小企业的股份制银行2008年上半年新增中小企业贷款已超过上年全年增量。,0.1621621621621621,1.0,0
21602,2012,2,S1,第一部分货币信贷概况,25,第二季度各月新增贷款分别为6818亿元、7932亿元和9198亿元，贷款投放逐步加快。,0.1,1.0,0
29912,2015,4,S3,第三部分金融市场运行,355,外汇市场交易主体进一步扩展。,0.3333333333333333,1.0,0
18770,2011,3,S1,第一部分货币信贷概况,32,如果再考虑到过去两年为应对国际金融危机形成了较高水平的货币存量，以及中国经济增速趋稳，那么现在的货币总量与实体经济的需要是基本相适应的。,0.0512820512820512,1.0,0
30757,2016,1,S4,第四部分宏观经济形势,480,受国际大宗商品价格反弹影响，进口价格降幅有所缩小。,-0.1153846153846153,1.0,1
21888,2012,2,S4,第四部分宏观经济分析,311,伦敦同业拆借市场美元 Libor 总体下行。,-0.0909090909090909,1.0,1
44150,2021,2,S5,第五部分货币政策趋势,485,疫苗有序接种总体上推动全球经济前景改善，国际货币基金组织、世界银行在第二季度均上调了2021年全球经济增速预测，但近期新冠肺炎变种毒株在多国肆虐，多个经济体疫情出现反弹，未来疫情演进仍有不确定性。,0.0408163265306122,1.0,0
32900,2017,1,S2,第二部分货币政策操作,145,开发等国家战略的金融支持工作，不断提升促进区域协调发展金融服务水平。,0.2222222222222222,1.0,0
36318,2018,3,S4,第四部分宏观经济形势,379,由于石油等大宗商品价格回升，俄罗斯经济逐步企稳，但通胀略有回升。,-0.0588235294117647,1.0,1
14067,2009,1,S4,第四部分宏观经济分析,302,国际金融危机以来，主要经济体需求持续下降，尽管政策利率已接近零，但金融市场风险溢价仍居高不下，信贷市场紧缩严重，通常的以短期利率为主的货币政策传导机制不畅。,-0.0714285714285714,1.0,1
3697,2003,4,S4,第四部分： 王毅、张红地、汪小亚,270,而保持货币信贷适度增长，从抑制重复建设和产能过剩的意义上说，又可以防止将来可能发生的通货紧缩。,-0.0357142857142857,1.0,1
35577,2018,1,S3,第三部分金融市场运行,244,利率传导效率有所提升。,0.1666666666666666,1.0,0
17531,2010,2,S4,第四部分宏观经济分析,529,固定资产投资增速较快，产能过剩和结构性矛盾仍未缓解。,-0.1,1.0,1
2334,2002,4,S5,第五部分预测和展望,368,严禁发放“零首付”个人住房贷款。,-0.125,1.0,1
3749,2003,4,S5,第五部分： 张敬国、倪建明,322,世界经济总体好转使各方对2004年全球贸易增长趋于乐观，国际货币基金组织、世界银行、联合国均预测2004年世界贸易比2003年有大幅提高。,0.1290322580645161,1.0,0
11350,2007,4,S4,第四部分宏观经济分析,351,2007年，日本新房开工数量降至106万套，同比下降17.8%，为5年来首次出现同比下降。,-0.0434782608695652,1.0,1
